flat,mrt,mrt_dist,num_mrt_2km
408 PASIR RIS DR 6,PASIR RIS MRT STATION,0.5008570953827015,2
232 HOUGANG AVE 1,KOVAN MRT STATION,0.42662501461037966,4
771 WOODLANDS DR 60,ADMIRALTY MRT STATION,0.7624218332476783,4
924 TAMPINES ST 91,TAMPINES WEST MRT STATION,0.29900499286499704,6
107 JURONG EAST ST 13,JURONG EAST MRT STATION,0.6919958455266729,4
899 TAMPINES ST 81,TAMPINES WEST MRT STATION,0.3473675748195002,4
722 JURONG WEST AVE 5,PIONEER MRT STATION,0.6806614910811563,2
634 PASIR RIS DR 1,PASIR RIS MRT STATION,1.0811709764803834,1
803 TAMPINES AVE 4,TAMPINES WEST MRT STATION,0.08740738057596688,5
622 YISHUN RING RD,KHATIB MRT STATION,0.2508789888647924,2
271 BANGKIT RD,PENDING LRT STATION,0.3241168978436403,13
709 PASIR RIS DR 10,PASIR RIS MRT STATION,1.5325255436065797,1
889C WOODLANDS DR 50,WOODLANDS MRT STATION,0.5329902921647355,5
633 ANG MO KIO AVE 6,YIO CHU KANG MRT STATION,0.3057679385521433,2
472 JURONG WEST ST 41,LAKESIDE MRT STATION,0.4593311681015212,2
452 PASIR RIS DR 6,PASIR RIS MRT STATION,0.9194266818610366,2
147 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.6561531278506265,2
987D JURONG WEST ST 93,PIONEER MRT STATION,0.246102153724052,2
707 JURONG WEST ST 71,PIONEER MRT STATION,0.5991839221648394,2
676C PUNGGOL DR,DAMAI LRT STATION,0.22348504120630935,19
882 TAMPINES ST 84,TAMPINES WEST MRT STATION,0.9080653817614488,4
494E TAMPINES ST 43,TAMPINES EAST MRT STATION,0.8954779741038104,4
473C UPP SERANGOON CRES,KANGKAR LRT STATION,0.8555595730552238,9
456 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,1.0586387279269414,2
314C ANCHORVALE LINK,TONGKANG LRT STATION,0.42035569785576105,17
208A CLEMENTI AVE 6,CLEMENTI MRT STATION,0.8368270473182835,1
604 ANG MO KIO AVE 5,YIO CHU KANG MRT STATION,1.0195775298547545,2
119B CANBERRA CRES,CANBERRA MRT STATION,0.417473203185478,3
325 TAH CHING RD,LAKESIDE MRT STATION,0.945909689783976,3
308 CANBERRA RD,SEMBAWANG MRT STATION,0.35532865746570425,2
50 CIRCUIT RD,MATTAR MRT STATION,0.34086432647261966,11
321 BT BATOK ST 33,BUKIT GOMBAK MRT STATION,0.5438055420159642,4
76 BEDOK NTH RD,TANAH MERAH MRT STATION,0.48895228723338147,4
132 CHOA CHU KANG AVE 1,KEAT HONG LRT STATION,0.33229241118499125,13
401 ADMIRALTY LINK,SEMBAWANG MRT STATION,0.7453063379695295,2
931 JURONG WEST ST 92,PIONEER MRT STATION,0.9586453882920721,3
425 TAMPINES ST 41,TAMPINES MRT STATION,0.7223451047000957,6
615 BT PANJANG RING RD,SENJA LRT STATION,0.27151631498395523,16
272B PUNGGOL WALK,PUNGGOL MRT STATION,0.24496066565995292,22
10 TOH YI DR,BEAUTY WORLD MRT STATION,0.5028032721767074,2
342B YISHUN RING RD,YISHUN MRT STATION,1.0979534404231033,2
88 DAWSON RD,QUEENSTOWN MRT STATION,0.38935428470968725,3
192B RIVERVALE DR,COMPASSVALE LRT STATION,0.288832057354909,25
112 BT PURMEI RD,HARBOURFRONT MRT STATION,1.1104266464077897,7
780B WOODLANDS CRES,ADMIRALTY MRT STATION,0.9241280758307753,2
121A RIVERVALE DR,BAKAU LRT STATION,0.15870335818093914,16
267 TOH GUAN RD,JURONG EAST MRT STATION,0.9230503636465331,4
266 BISHAN ST 24,BISHAN MRT STATION,1.0336251341459943,4
118 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.3604443135203965,5
542 BT BATOK ST 52,BUKIT GOMBAK MRT STATION,0.5420288269488645,2
255 BT BATOK EAST AVE 4,BUKIT BATOK MRT STATION,0.9953373179513102,3
468 PASIR RIS DR 6,PASIR RIS MRT STATION,0.8424133994634014,2
105 BISHAN ST 12,BISHAN MRT STATION,0.5534418845364432,7
726 WOODLANDS CIRCLE,ADMIRALTY MRT STATION,0.43369908545346514,5
12C MARSILING LANE,MARSILING MRT STATION,1.0329770954237896,4
436 HOUGANG AVE 8,BUANGKOK MRT STATION,0.6321555975401729,9
40 JLN BAHAGIA,BOON KENG MRT STATION,1.0637138074561046,8
142 TECK WHYE LANE,KEAT HONG LRT STATION,0.4010656407036604,14
275 TOH GUAN RD,BUKIT BATOK MRT STATION,0.8999024161624418,4
208 BT BATOK ST 21,JURONG EAST MRT STATION,0.5855921192605245,4
139 RIVERVALE ST,BAKAU LRT STATION,0.15162425197959767,21
443D BT BATOK WEST AVE 8,CHINESE GARDEN MRT STATION,1.5471386587056755,3
218 CHOA CHU KANG CTRL,CHOA CHU KANG LRT STATION,0.261842579042598,11
421 HOUGANG AVE 10,HOUGANG MRT STATION,0.5272066800801346,9
709 ANG MO KIO AVE 8,ANG MO KIO MRT STATION,0.24903977909830172,2
665 WOODLANDS RING RD,ADMIRALTY MRT STATION,0.4668164515120601,5
451 PASIR RIS DR 6,PASIR RIS MRT STATION,1.0000774343948216,2
108 SIMEI ST 1,SIMEI MRT STATION,0.26023451429576694,9
545 SERANGOON NTH AVE 3,FERNVALE LRT STATION,1.9528220920467003,1
135 BISHAN ST 12,BRADDELL MRT STATION,0.6742744745509188,7
940 HOUGANG ST 92,HOUGANG MRT STATION,1.4214437332001486,5
322D SUMANG WALK,SUMANG LRT STATION,0.29727607783045995,14
304 BT BATOK ST 31,BUKIT GOMBAK MRT STATION,0.4640247907584251,2
535 BT PANJANG RING RD,SENJA LRT STATION,0.21765976560398145,14
423 BEDOK NTH AVE 1,BEDOK MRT STATION,0.5159594018941971,4
915 HOUGANG ST 91,HOUGANG MRT STATION,1.1747033744735054,8
216 PETIR RD,PENDING LRT STATION,0.41094914210505173,13
618A PUNGGOL DR,OASIS LRT STATION,0.13107300452964818,19
358 YISHUN RING RD,YISHUN MRT STATION,1.2530567271787065,2
552 WOODLANDS DR 44,WOODLANDS SOUTH MRT STATION,0.5330552193528614,4
717A WOODLANDS DR 70,ADMIRALTY MRT STATION,0.25924166080756506,5
442D FAJAR RD,BANGKIT LRT STATION,0.2264407272614545,13
358 WOODLANDS AVE 5,WOODLANDS MRT STATION,0.45819383053864754,5
120C RIVERVALE DR,KANGKAR LRT STATION,0.2501662647740604,14
23 LIM LIAK ST,TIONG BAHRU MRT STATION,0.5290509362755818,11
257B COMPASSVALE RD,SENGKANG MRT STATION,0.19586417149690336,22
62 C'WEALTH DR,COMMONWEALTH MRT STATION,0.45699974061379767,7
333 BT BATOK ST 32,BUKIT GOMBAK MRT STATION,0.7545494824141218,7
507 ANG MO KIO AVE 8,ANG MO KIO MRT STATION,0.501911921670501,2
221A SUMANG LANE,SOO TECK LRT STATION,0.4840402041417666,23
127 TAMPINES ST 11,SIMEI MRT STATION,0.38784839091849915,8
716 JURONG WEST ST 71,PIONEER MRT STATION,0.7185587822351837,2
126 SIMEI ST 1,SIMEI MRT STATION,0.4370992116386899,8
434 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.4144405276460508,2
511A YISHUN ST 51,KHATIB MRT STATION,0.9614541047827244,2
206 BISHAN ST 23,BISHAN MRT STATION,0.5060296119180029,6
109 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.44184848789366793,5
181 BEDOK NTH RD,TANAH MERAH MRT STATION,0.5640842962374006,3
1 DELTA AVE,TIONG BAHRU MRT STATION,0.6732476489917469,9
968 HOUGANG AVE 9,TONGKANG LRT STATION,1.4295882526174073,6
293A COMPASSVALE CRES,CHENG LIM LRT STATION,0.2341204580302804,25
298A COMPASSVALE ST,COMPASSVALE LRT STATION,0.16441319265622822,25
262 YISHUN ST 22,YISHUN MRT STATION,0.8402292479852337,2
262 WATERLOO ST,BENCOOLEN MRT STATION,0.16816550789236037,27
580 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.45523209698422007,4
318 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.36263833824852926,5
304 JURONG EAST ST 32,CHINESE GARDEN MRT STATION,0.3889538058274902,5
410 JURONG WEST ST 42,LAKESIDE MRT STATION,1.202224967102399,2
304 CLEMENTI AVE 4,CLEMENTI MRT STATION,0.6622276094975236,2
710 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.659116836929326,5
301 SHUNFU RD,MARYMOUNT MRT STATION,0.14139457941921138,6
124 SIMEI ST 1,SIMEI MRT STATION,0.343275177063411,8
306C ANCHORVALE LINK,TONGKANG LRT STATION,0.261285163951765,17
495B TAMPINES ST 43,TAMPINES EAST MRT STATION,0.8106348788154243,4
269 TOH GUAN RD,BUKIT BATOK MRT STATION,0.9438849099234624,4
286 TAMPINES ST 22,SIMEI MRT STATION,0.701442913924472,8
129 GEYLANG EAST AVE 2,PAYA LEBAR MRT STATION,0.44399324065647255,12
22 JLN MEMBINA,TIONG BAHRU MRT STATION,0.1579629072485713,5
602 CLEMENTI WEST ST 1,CLEMENTI MRT STATION,1.0947878067019678,2
103 TECK WHYE LANE,TECK WHYE LRT STATION,0.05320692943813837,14
674 HOUGANG AVE 8,HOUGANG MRT STATION,0.8643952229790915,6
228 LOR 8 TOA PAYOH,WOODLEIGH MRT STATION,1.338644101235651,8
404 YISHUN AVE 6,YISHUN MRT STATION,1.4962101069935554,2
121 PAYA LEBAR WAY,MATTAR MRT STATION,0.5491110261043664,12
7 JLN BATU,MOUNTBATTEN MRT STATION,0.4404613261275653,6
426 TAMPINES ST 41,TAMPINES MRT STATION,0.7380367527803329,6
11 ST. GEORGE'S RD,BOON KENG MRT STATION,0.4265658541299999,8
502D YISHUN ST 51,KHATIB MRT STATION,0.8770727943382026,2
118 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.773738668162731,4
223 SERANGOON AVE 4,SERANGOON MRT STATION,0.7944467429592265,5
156 JLN TECK WHYE,PHOENIX LRT STATION,0.15993288152443702,17
2 BEACH RD,LAVENDER MRT STATION,0.4359763418328909,21
305 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.5798861712182171,4
225 SERANGOON AVE 4,SERANGOON MRT STATION,0.7233356886608429,6
57 NEW UPP CHANGI RD,TANAH MERAH MRT STATION,0.6197575648166577,3
738 YISHUN ST 72,YISHUN MRT STATION,0.2714546287753231,3
476 TAMPINES ST 44,TAMPINES EAST MRT STATION,0.556679781508161,5
254 PASIR RIS ST 21,TAMPINES EAST MRT STATION,1.6730569423195416,2
909 TAMPINES AVE 4,TAMPINES WEST MRT STATION,0.5295272847787332,6
389 YISHUN AVE 6,YISHUN MRT STATION,1.4485513286584728,1
269B COMPASSVALE LINK,RANGGUNG LRT STATION,0.15405876304459845,13
205B COMPASSVALE LANE,RANGGUNG LRT STATION,0.1543522895757546,17
217C SUMANG WALK,SOO TECK LRT STATION,0.35604184563472646,22
123B RIVERVALE DR,KANGKAR LRT STATION,0.24858237939927555,16
140 JLN BT MERAH,TIONG BAHRU MRT STATION,0.9313629207842608,9
4 BOON KENG RD,BENDEMEER MRT STATION,0.41544752268276847,14
326D ANCHORVALE RD,FARMWAY LRT STATION,0.17545942402949422,17
320 YISHUN CTRL,YISHUN MRT STATION,0.7125519813654547,3
61 NEW UPP CHANGI RD,TANAH MERAH MRT STATION,0.7875912007505418,3
687 JURONG WEST CTRL 1,BOON LAY MRT STATION,0.3273190132323126,3
148 RIVERVALE CRES,RUMBIA LRT STATION,0.11482808860359994,21
236 PASIR RIS ST 21,PASIR RIS MRT STATION,1.4942510909310778,1
476A UPP SERANGOON VIEW,KANGKAR LRT STATION,0.8256186832071649,9
344 BT BATOK ST 34,BUKIT GOMBAK MRT STATION,0.47972200418186106,7
813 JELLICOE RD,LAVENDER MRT STATION,0.07939147916406347,22
870 YISHUN ST 81,KHATIB MRT STATION,0.7322542724241561,2
418 BEDOK NTH AVE 2,BEDOK MRT STATION,0.5069760385341533,4
24 TANGLIN HALT RD,COMMONWEALTH MRT STATION,0.5467241370520126,7
38C BENDEMEER RD,GEYLANG BAHRU MRT STATION,0.5695699831540421,9
979A BUANGKOK CRES,TONGKANG LRT STATION,1.3312499335693968,6
314 SEMBAWANG DR,SEMBAWANG MRT STATION,0.6052965878393936,2
460 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,1.179029940303318,4
955 HOUGANG AVE 9,HOUGANG MRT STATION,1.6662323148337748,7
652 SENJA LINK,JELAPANG LRT STATION,0.1116284038967316,13
137 MARSILING RD,MARSILING MRT STATION,0.7365241988716971,4
104A ANG MO KIO ST 11,ANG MO KIO MRT STATION,1.2145167477532066,2
224C COMPASSVALE WALK,SENGKANG LRT STATION,0.44924608762233587,18
178 BISHAN ST 13,BISHAN MRT STATION,0.5042537612907699,7
221 SERANGOON AVE 4,SERANGOON MRT STATION,0.9474570500367054,4
474 SEMBAWANG DR,SEMBAWANG MRT STATION,0.43132771306923007,2
170 ANG MO KIO AVE 4,YIO CHU KANG MRT STATION,1.2778102086832823,2
520B TAMPINES CTRL 8,TAMPINES MRT STATION,0.4458575978049065,4
654 HOUGANG AVE 8,HOUGANG MRT STATION,1.190875934305505,5
232 CHOA CHU KANG CTRL,SOUTH VIEW LRT STATION,0.20074228079096643,11
117 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.3939697756350168,5
301A PUNGGOL CTRL,DAMAI LRT STATION,0.2912672672599159,22
273C PUNGGOL PL,PUNGGOL MRT STATION,0.2632004949045366,23
274A JURONG WEST AVE 3,BOON LAY MRT STATION,1.5358798667087425,2
907 TAMPINES AVE 4,TAMPINES WEST MRT STATION,0.5742531404779041,6
333C ANCHORVALE LINK,CHENG LIM LRT STATION,0.3036310495164648,22
121A CANBERRA ST,CANBERRA MRT STATION,0.654452168923933,2
747C BEDOK RESERVOIR CRES,BEDOK NORTH MRT STATION,0.5022464756023376,4
157 PASIR RIS ST 13,TAMPINES EAST MRT STATION,1.2691168514559972,2
201 HOUGANG ST 21,KOVAN MRT STATION,0.30603021555660587,5
717 WOODLANDS DR 70,ADMIRALTY MRT STATION,0.17039410146656914,5
520 ANG MO KIO AVE 5,ANG MO KIO MRT STATION,0.4223236100425987,2
941 TAMPINES AVE 5,TAMPINES WEST MRT STATION,0.504947847058015,6
685C JURONG WEST CTRL 1,BOON LAY MRT STATION,0.4868666643922972,3
591A MONTREAL LINK,SEMBAWANG MRT STATION,0.7138027797684084,2
466 HOUGANG AVE 8,HOUGANG MRT STATION,0.5341300554206363,7
419 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.7204697964378621,4
412 HOUGANG AVE 10,HOUGANG MRT STATION,0.5039882863577415,10
570 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.49477548838975133,5
268D PUNGGOL FIELD,SOO TECK LRT STATION,0.235423491984067,22
363B SEMBAWANG CRES,SEMBAWANG MRT STATION,0.8012218243778344,3
6 ST. GEORGE'S LANE,BOON KENG MRT STATION,0.530674293185641,9
129 YISHUN ST 11,YISHUN MRT STATION,0.5905633778175173,3
432C YISHUN AVE 1,KHATIB MRT STATION,1.4647244776119974,2
623 ANG MO KIO AVE 9,YIO CHU KANG MRT STATION,0.46536236583815,2
493E TAMPINES ST 43,TAMPINES EAST MRT STATION,0.7710254820686087,4
529 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.7947819938156017,5
632C PUNGGOL DR,OASIS LRT STATION,0.1455292715791083,18
195 PASIR RIS ST 12,TAMPINES EAST MRT STATION,1.2809096500727577,2
9 SELEGIE RD,LITTLE INDIA MRT STATION,0.1965791022622143,25
269A QUEEN ST,BUGIS MRT STATION,0.209053091046282,25
269 BISHAN ST 24,BISHAN MRT STATION,0.9028300117609294,5
45 MARINE CRES,KEMBANGAN MRT STATION,1.8239184705277804,2
472 PASIR RIS DR 6,PASIR RIS MRT STATION,0.9036675449746607,1
208 CHOA CHU KANG CTRL,KEAT HONG LRT STATION,0.3314197292712666,12
136 TECK WHYE LANE,KEAT HONG LRT STATION,0.3248682177766474,13
448 HOUGANG AVE 10,BUANGKOK MRT STATION,0.4778364275410647,12
558 CHOA CHU KANG NTH 6,YEW TEE MRT STATION,0.374579460140231,5
806 KING GEORGE'S AVE,LAVENDER MRT STATION,0.22746937486172875,24
17 EUNOS CRES,EUNOS MRT STATION,0.4178926400937085,9
637 JURONG WEST ST 61,PIONEER MRT STATION,0.4453101876810662,2
339B KANG CHING RD,LAKESIDE MRT STATION,0.6725447908518015,3
639 HOUGANG AVE 8,KOVAN MRT STATION,1.2846545212262963,2
551 WOODLANDS DR 44,WOODLANDS SOUTH MRT STATION,0.6681869017544528,4
23 BENDEMEER RD,BOON KENG MRT STATION,0.2233950606533675,12
502 ANG MO KIO AVE 5,ANG MO KIO MRT STATION,0.6418033377710766,2
124 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.5936996596741926,8
679A PUNGGOL DR,DAMAI LRT STATION,0.08161352493477948,20
178 ANG MO KIO AVE 4,YIO CHU KANG MRT STATION,1.0735087786149164,2
676A CHOA CHU KANG CRES,YEW TEE MRT STATION,0.5007356516125793,3
300 CANBERRA RD,SEMBAWANG MRT STATION,0.4747569660358936,2
728 CLEMENTI WEST ST 2,CLEMENTI MRT STATION,1.1170282210690938,2
655 WOODLANDS RING RD,ADMIRALTY MRT STATION,0.4647136757565299,5
673C EDGEFIELD PLAINS,DAMAI LRT STATION,0.3136033362104019,18
225 BISHAN ST 23,BISHAN MRT STATION,0.8212613253855322,5
216A BOON LAY AVE,LAKESIDE MRT STATION,1.2028171765797047,2
217 TAMPINES ST 23,TAMPINES EAST MRT STATION,0.37808976516784815,6
223A COMPASSVALE WALK,RANGGUNG LRT STATION,0.4311758759976677,20
617A PUNGGOL DR,OASIS LRT STATION,0.09940054549997768,19
722 PASIR RIS ST 72,PASIR RIS MRT STATION,1.6327583243729331,1
622C PUNGGOL CTRL,OASIS LRT STATION,0.2647811936472027,22
802C KEAT HONG CL,SOUTH VIEW LRT STATION,0.6792884737026543,6
541 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.1230980292765637,4
825 YISHUN ST 81,KHATIB MRT STATION,0.3264273866063076,2
527D PASIR RIS ST 51,PASIR RIS MRT STATION,0.3927859864342253,4
136 YISHUN RING RD,YISHUN MRT STATION,0.489485146185724,3
124 LOR 1 TOA PAYOH,BRADDELL MRT STATION,0.3143000223188582,7
151 YUNG HO RD,LAKESIDE MRT STATION,1.9351422041256645,1
561 PASIR RIS ST 51,PASIR RIS MRT STATION,0.6846892466584563,4
301 JURONG EAST ST 32,CHINESE GARDEN MRT STATION,0.3705195597249256,5
678A JURONG WEST ST 64,BOON LAY MRT STATION,0.7406206417595605,3
102 BEDOK NTH AVE 4,BEDOK RESERVOIR MRT STATION,0.6562621163280892,4
629 PASIR RIS DR 3,PASIR RIS MRT STATION,1.1716887082322025,1
423 BT BATOK WEST AVE 2,BUKIT GOMBAK MRT STATION,0.8617166315920842,4
120A CANBERRA CRES,CANBERRA MRT STATION,0.43898876851596086,3
188 BOON LAY DR,BOON LAY MRT STATION,0.7922551314122076,3
431B YISHUN AVE 1,KHATIB MRT STATION,1.605115365091573,2
895 TAMPINES ST 81,TAMPINES WEST MRT STATION,0.798742648987248,4
1E CANTONMENT RD,OUTRAM PARK MRT STATION,0.38962302458948633,14
776 YISHUN AVE 2,KHATIB MRT STATION,0.5823022986483433,2
677B YISHUN RING RD,YISHUN MRT STATION,1.1773990718947398,2
235 BT BATOK EAST AVE 5,BUKIT BATOK MRT STATION,0.7492756954704968,3
181 BT BATOK WEST AVE 8,BUKIT BATOK MRT STATION,0.7823199533903149,5
253 TAMPINES ST 21,TAMPINES MRT STATION,0.3335932105080212,6
58 STRATHMORE AVE,QUEENSTOWN MRT STATION,0.5793577428638755,4
206 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.2622079411969868,5
617 BT PANJANG RING RD,JELAPANG LRT STATION,0.22178599038056984,14
844 JURONG WEST ST 81,PIONEER MRT STATION,0.9836060676821827,2
19 BALAM RD,TAI SENG MRT STATION,0.45157048008761147,9
111 BEDOK NTH RD,BEDOK RESERVOIR MRT STATION,0.6748666370221328,5
740 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.6532550245434027,5
436 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.5757877387575063,4
409 YISHUN RING RD,YISHUN MRT STATION,1.4115205841166285,2
486C TAMPINES AVE 9,TAMPINES EAST MRT STATION,0.42138951136227243,6
286 BT BATOK EAST AVE 3,BUKIT BATOK MRT STATION,1.016704175857256,3
699A HOUGANG ST 52,HOUGANG MRT STATION,0.7389957626448652,10
259 JURONG EAST ST 24,CHINESE GARDEN MRT STATION,0.8317355911794574,4
895B WOODLANDS DR 50,WOODLANDS MRT STATION,0.4155109918898624,6
215 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.485995690664052,4
633A SENJA RD,SENJA LRT STATION,0.5525016362522925,18
51 KENT RD,FARRER PARK MRT STATION,0.5940139055688373,15
65 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.3734157565135792,5
989D JURONG WEST ST 93,PIONEER MRT STATION,0.2933458139845555,2
906 JURONG WEST ST 91,PIONEER MRT STATION,1.4084825486243064,2
47 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.14776150663424478,4
162 TAMPINES ST 12,TAMPINES MRT STATION,0.437828201020485,6
172 BT BATOK WEST AVE 8,CHINESE GARDEN MRT STATION,0.9480586721814657,5
536 PASIR RIS DR 1,PASIR RIS MRT STATION,0.2683458979328617,4
435B FERNVALE RD,FERNVALE LRT STATION,0.17118303936475923,8
731 YISHUN ST 72,YISHUN MRT STATION,0.44908770979615936,3
149 RIVERVALE CRES,RUMBIA LRT STATION,0.06186428205372829,22
514 BT BATOK ST 52,BUKIT GOMBAK MRT STATION,0.4806388947089339,3
90A TELOK BLANGAH ST 31,LABRADOR PARK MRT STATION,0.7547844429990411,5
132 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.8807623239013208,2
327 HOUGANG AVE 5,HOUGANG MRT STATION,0.5211873201109651,5
207 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.3088675868907462,5
507 PASIR RIS ST 52,PASIR RIS MRT STATION,0.655436045199964,1
365A UPP SERANGOON RD,HOUGANG MRT STATION,0.6108729134561085,5
661B JURONG WEST ST 64,BOON LAY MRT STATION,0.311225767529857,3
30 TELOK BLANGAH RISE,HARBOURFRONT MRT STATION,0.8412700669726357,6
133 CASHEW RD,PENDING LRT STATION,0.2620401559221433,14
427 BT PANJANG RING RD,SEGAR LRT STATION,0.15647078411789864,12
86 WHAMPOA DR,BOON KENG MRT STATION,0.7671526862669352,11
922 HOUGANG ST 91,HOUGANG MRT STATION,1.1331829863477216,8
407 TAMPINES ST 41,TAMPINES MRT STATION,0.4095818108073618,6
252 COMPASSVALE ST,COMPASSVALE LRT STATION,0.08634796158052098,25
357 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.4430785991199452,2
688B WOODLANDS DR 75,ADMIRALTY MRT STATION,0.7434619981348608,2
619C PUNGGOL DR,OASIS LRT STATION,0.22363967437947524,19
18 CANTONMENT CL,OUTRAM PARK MRT STATION,0.6485430892350554,13
354 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.6366681309179789,2
663A JURONG WEST ST 65,PIONEER MRT STATION,0.4774799546717864,2
341A SEMBAWANG CL,SEMBAWANG MRT STATION,0.228656161465359,2
22 SIN MING RD,MARYMOUNT MRT STATION,0.9484245547218394,4
751 PASIR RIS ST 71,PASIR RIS MRT STATION,1.8169011314740706,1
324 SEMBAWANG CL,SEMBAWANG MRT STATION,0.5527062422097866,3
741 TAMPINES ST 72,TAMPINES MRT STATION,1.2380415464392638,3
409 SEMBAWANG DR,SEMBAWANG MRT STATION,0.5150015038258208,2
413 PASIR RIS DR 6,PASIR RIS MRT STATION,0.6987876918306276,2
129 KIM TIAN RD,TIONG BAHRU MRT STATION,0.593581687919968,9
404 BT BATOK WEST AVE 7,BUKIT GOMBAK MRT STATION,1.0611348910896459,5
690C WOODLANDS DR 75,ADMIRALTY MRT STATION,0.8208314821173658,2
333 SERANGOON AVE 3,SERANGOON MRT STATION,0.21361685195179955,6
623C PUNGGOL CTRL,OASIS LRT STATION,0.3245142577066067,20
470B UPP SERANGOON CRES,KANGKAR LRT STATION,0.5730637243261735,10
998B BUANGKOK CRES,TONGKANG LRT STATION,0.8292785610085319,13
622B PUNGGOL CTRL,OASIS LRT STATION,0.3225961537227552,22
633B SENJA RD,SENJA LRT STATION,0.5093653322782167,18
914 HOUGANG ST 91,HOUGANG MRT STATION,1.1569142943801203,8
627 HOUGANG AVE 8,KOVAN MRT STATION,1.0598636884723163,3
705 CHOA CHU KANG ST 53,CHOA CHU KANG MRT STATION,0.5866079792615563,9
318C YISHUN AVE 9,YISHUN MRT STATION,1.0427706864267943,2
736 PASIR RIS DR 10,PASIR RIS MRT STATION,1.5179565131718804,1
121 KIM TIAN PL,TIONG BAHRU MRT STATION,0.41922913600409345,6
233 SIMEI ST 4,SIMEI MRT STATION,0.35041838719970825,7
119 PASIR RIS ST 11,PASIR RIS MRT STATION,0.8633484988230823,4
304A ANCHORVALE LINK,RENJONG LRT STATION,0.21999682890114503,17
411 YISHUN RING RD,YISHUN MRT STATION,1.4342917815191865,2
245 BT BATOK EAST AVE 5,BUKIT BATOK MRT STATION,0.8643552475753055,3
229 JURONG EAST ST 21,CHINESE GARDEN MRT STATION,0.6032728240605473,5
507 BT BATOK ST 52,BUKIT BATOK MRT STATION,0.6023779045353528,3
667D JURONG WEST ST 65,BOON LAY MRT STATION,0.5647712960813345,2
392 YISHUN AVE 6,YISHUN MRT STATION,1.5819696672216357,1
336 JURONG EAST AVE 1,CHINESE GARDEN MRT STATION,0.8999990319162183,2
110 ANG MO KIO AVE 4,ANG MO KIO MRT STATION,1.3516466774081852,2
336A YISHUN ST 31,YISHUN MRT STATION,1.0956119202495134,1
510 JURONG WEST ST 52,LAKESIDE MRT STATION,0.4862906620927934,3
32 CASSIA CRES,MOUNTBATTEN MRT STATION,0.3873821943544496,10
155 BEDOK STH AVE 3,TANAH MERAH MRT STATION,0.9527499032813591,2
767 PASIR RIS ST 71,PASIR RIS MRT STATION,1.516849204595661,1
295 TAMPINES ST 22,TAMPINES EAST MRT STATION,0.5999683110801523,8
126 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.36938880561139675,5
116 LOR 2 TOA PAYOH,BRADDELL MRT STATION,0.07252549253349735,7
470A FERNVALE LINK,KUPANG LRT STATION,0.27317238817290274,10
807B CHOA CHU KANG AVE 1,SOUTH VIEW LRT STATION,0.4706794826379863,9
227 PENDING RD,PENDING LRT STATION,0.1323351849513886,14
626 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.25633760535134786,6
654 JLN TENAGA,KAKI BUKIT MRT STATION,0.2757255050681881,6
672 JLN DAMAI,KAKI BUKIT MRT STATION,0.3213117705036719,5
456 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,1.1331132821808987,4
933 JURONG WEST ST 91,PIONEER MRT STATION,0.9774432051676878,2
622 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.22229874324991705,3
715 CLEMENTI WEST ST 2,CLEMENTI MRT STATION,1.3578066693863549,1
159 BISHAN ST 13,BISHAN MRT STATION,0.8892964307414375,8
225C COMPASSVALE WALK,RANGGUNG LRT STATION,0.49169170829399844,18
