flat,supermarket_dist,num_supermarket_2km
671 HOUGANG AVE 8,0.22393585592453263,18
218 BISHAN ST 23,0.6619733801237172,17
304 YISHUN CTRL,0.2376559373086381,14
443 HOUGANG AVE 8,0.32745266059893285,18
203 BEDOK NTH ST 1,0.11170189834673559,20
267C PUNGGOL FIELD,0.20762224055767,17
225 CHOA CHU KANG CTRL,0.37845548150990715,13
447 TAMPINES ST 42,0.4402109938260303,19
348B YISHUN AVE 11,0.31229052613164393,15
117 BISHAN ST 12,0.11432887858742315,13
514 HOUGANG AVE 10,0.3410541763193536,19
22 HOUGANG AVE 3,0.4277688370722277,14
453B BT BATOK WEST AVE 6,0.3811071242628546,17
37 BEDOK STH AVE 2,0.32264147790359243,19
23 TEBAN GDNS RD,0.10506191927550974,15
325 ANG MO KIO AVE 3,0.2520554327721207,12
167 BEDOK STH AVE 3,0.6346051445784677,12
110 MCNAIR RD,0.06108089154158579,29
119 POTONG PASIR AVE 1,0.517339630792884,16
307D ANCHORVALE RD,0.7866865070698045,16
502B YISHUN ST 51,0.6905449481028315,13
191 LOR 4 TOA PAYOH,0.06550366346040697,21
630 JURONG WEST ST 65,0.3475265607269905,9
58 DAKOTA CRES,0.5180641054060626,25
542 ANG MO KIO AVE 10,0.3150172724372349,14
491 JURONG WEST AVE 1,0.19969393396749735,12
289 CHOA CHU KANG AVE 3,0.1694040528393638,9
18 GHIM MOH RD,0.1616063838399101,14
849 JURONG WEST ST 81,0.4229147239757629,8
126 LOR 1 TOA PAYOH,0.5879055897219005,18
71 LOR 4 TOA PAYOH,0.1525960662972377,20
93 GEYLANG BAHRU,0.1897000353911071,26
304 CANBERRA RD,0.4608492703265016,12
4 BEDOK STH AVE 1,0.27362027184889465,19
274 BT BATOK EAST AVE 4,0.1058825688502301,16
129 PASIR RIS ST 11,0.434087302740228,14
10E BEDOK STH AVE 2,0.28329537972077456,19
67 KALLANG BAHRU,0.12540268744887614,27
17 TECK WHYE LANE,0.10068028974446831,15
339C KANG CHING RD,0.42772623913385216,13
290F BT BATOK ST 24,0.3558788535545042,17
379 CLEMENTI AVE 5,0.14188194443909974,13
453 CHOA CHU KANG AVE 4,0.5119510246263616,7
126 PASIR RIS ST 11,0.5400579180887392,15
262B COMPASSVALE ST,0.06945856099591466,19
307 HOUGANG AVE 5,0.05270108666106068,15
4 GHIM MOH RD,0.3462475797958487,13
471 ANG MO KIO AVE 10,0.46674634618376903,19
146 SIMEI ST 2,0.38651944631915264,17
672B EDGEFIELD PLAINS,0.11539700316902188,13
2B UPP BOON KENG RD,0.10334841089046932,28
479 SEGAR RD,0.38227309766865314,8
196 PASIR RIS ST 12,0.3678279643719023,12
204 MARSILING DR,1.2815493046268507,5
688A WOODLANDS DR 75,0.08360441494762857,18
175 LOR 2 TOA PAYOH,0.05632289816155193,20
142 SERANGOON NTH AVE 1,0.2747351415832236,17
689F WOODLANDS DR 75,0.26437282029087955,19
593A MONTREAL LINK,0.9648613915342815,9
248 JURONG EAST ST 24,0.6188695202123419,19
238 LOR 1 TOA PAYOH,0.3108502577455818,15
917 HOUGANG AVE 9,0.294126337731958,19
408 WOODLANDS ST 41,0.31987298268271525,6
8A BOON TIONG RD,0.21108281470039583,25
440D BT BATOK WEST AVE 8,0.9621953752978041,13
46 SENG POH RD,0.2637865147631713,24
84 C'WEALTH CL,0.23854472276383773,16
206C COMPASSVALE LANE,0.510675343519886,16
11 HAIG RD,0.2127399582252994,26
49 JLN TIGA,0.13793754260672628,23
204 PETIR RD,0.5533266441314867,9
201 ANG MO KIO AVE 3,0.19582112179126,12
439 JURONG WEST AVE 1,0.21494098977575543,7
67 BEDOK STH AVE 3,0.64673941199306,12
214 LOR 8 TOA PAYOH,0.13173103417702686,14
513B YISHUN ST 51,0.5200224929565069,12
270C PUNGGOL FIELD,0.2562716546523394,17
208B CLEMENTI AVE 6,0.5731311799419732,12
203 CHOA CHU KANG AVE 1,0.28522765709807285,15
30 TANGLIN HALT RD,0.3667227072545281,16
987A BUANGKOK GREEN,0.14801300555590607,17
625 BEDOK RESERVOIR RD,0.1724183539143955,18
442 JURONG WEST AVE 1,0.0,9
313 TAMPINES ST 33,0.4092716750861507,15
338A ANCHORVALE CRES,0.2702887007871119,15
52 CIRCUIT RD,0.3015418941027525,28
203 TOA PAYOH NTH,0.5712862238363434,14
675 HOUGANG AVE 8,0.24564953731842556,19
209 BISHAN ST 23,0.5626442098443647,17
140 SERANGOON NTH AVE 2,0.2662212213719001,18
210 CHOA CHU KANG CTRL,0.42346589636997467,13
36 CHAI CHEE AVE,0.13481033689581018,21
258B PUNGGOL FIELD,0.19563466132085486,17
640 ANG MO KIO AVE 6,0.7877482948709311,11
366 TAMPINES ST 34,0.27375179857157345,14
842F TAMPINES ST 82,0.4328985657107675,13
8 GHIM MOH RD,0.11294032482637988,14
93A TELOK BLANGAH ST 31,0.285959538554459,12
715 JURONG WEST ST 71,0.2482009033289286,9
138 SIMEI ST 1,0.5795140909905118,15
617 JURONG WEST ST 65,0.37827011030762553,8
505 TAMPINES CTRL 1,0.05114332156699179,16
267 TAMPINES ST 21,0.2855052126747888,15
330 TAH CHING RD,0.5160467348771481,15
703 YISHUN AVE 5,0.6904862821925473,13
50 LOR 5 TOA PAYOH,0.3970205278166008,17
234 SIMEI ST 4,0.2824807802319822,17
235 YISHUN ST 21,0.13780130551103023,14
106 ALJUNIED CRES,0.5074780204800321,25
701 HOUGANG AVE 2,0.520352873415819,17
228 BT BATOK CTRL,0.3768821678357658,17
108 ALJUNIED CRES,0.24483612492692017,26
278B COMPASSVALE BOW,0.3515696503856898,19
125 BEDOK RESERVOIR RD,0.4824880135277043,13
280 TAMPINES ST 22,0.0,19
532 JELAPANG RD,0.18200771842623015,11
5 TECK WHYE AVE,0.23143051594863587,17
217 BEDOK NTH ST 1,0.26855335375247913,21
501 BISHAN ST 11,0.07313144342905116,13
288C BT BATOK ST 25,0.287388203354908,17
164A YUNG KUANG RD,0.21673752651972036,12
127D KIM TIAN RD,0.41402188289472497,22
689A CHOA CHU KANG DR,0.7931672209915566,6
714 WOODLANDS DR 70,0.30005211911587837,15
28A DOVER CRES,0.06780162158028931,17
614 HOUGANG AVE 8,0.4974474226199907,20
449 TAMPINES ST 42,0.4315401736821519,19
48 TELOK BLANGAH DR,0.20876599379832197,11
452 CHOA CHU KANG AVE 4,0.48917303456183253,8
128C CANBERRA ST,1.0311539719243819,11
275 PASIR RIS ST 21,0.19994773961739967,11
654 SENJA RD,0.3539816452997741,11
308C PUNGGOL WALK,0.0,15
944 HOUGANG ST 92,0.1818938646472565,21
417 HOUGANG AVE 8,0.45547972860884767,15
440B CLEMENTI AVE 3,0.17448135788600966,13
424 BT BATOK WEST AVE 2,0.596252621009609,11
338 SEMBAWANG CRES,0.486998949681246,16
102 BT BATOK WEST AVE 6,0.2491628018483297,20
306 CLEMENTI AVE 4,0.29486579028799154,11
268 TOH GUAN RD,0.628263320205073,19
803 CHAI CHEE RD,0.19689794656999782,20
101 RIVERVALE WALK,0.2634252310126471,16
874 TAMPINES ST 84,0.3331431572923532,10
391 TAMPINES AVE 7,0.2736812323727666,16
21 HAIG RD,0.1698842989354923,27
219 YISHUN ST 21,0.27775227701228905,15
145 SIMEI ST 2,0.36788765002194895,17
154 JLN TECK WHYE,0.2749929439078075,16
262 TAMPINES ST 21,0.23124966179393394,17
721 YISHUN ST 71,0.4839602379961772,14
332 TAMPINES ST 32,0.13866207208008868,15
128 SIMEI ST 1,0.357836911088933,17
185C WOODLANDS ST 13,0.4584829079445671,7
893B WOODLANDS DR 50,0.38560774081107646,16
423 ANG MO KIO AVE 3,0.34335892318676287,13
882 WOODLANDS ST 82,0.15545420992838202,15
305 CLEMENTI AVE 4,0.23480042895589112,10
491F TAMPINES ST 45,0.35583368692700734,17
759 PASIR RIS ST 71,0.4906512979108267,5
82 WHAMPOA DR,0.0833478008127186,29
130 CLARENCE LANE,0.4314540668209462,20
309 YISHUN RING RD,0.17565592468335556,14
699 HOUGANG ST 52,0.404290820779622,19
171 BEDOK STH RD,0.5673458921470774,12
666 WOODLANDS RING RD,0.26572196057379077,14
80 LOR 4 TOA PAYOH,0.30431237866258143,19
311A CLEMENTI AVE 4,0.42846001475405276,13
310 BT BATOK ST 32,0.16853376661233685,12
443A FERNVALE RD,0.20530687825585275,11
847 TAMPINES ST 83,0.32628861350304844,10
108 WOODLANDS ST 13,0.6263315879006429,8
230 TAMPINES ST 24,0.27781883252728434,17
138A LOR 1A TOA PAYOH,0.4606611739639732,19
64 CIRCUIT RD,0.2651375978640542,26
684D CHOA CHU KANG CRES,0.8532673672339394,6
243 SIMEI ST 5,0.2758889892706397,17
299 BT BATOK ST 22,0.5133286282946647,19
165A YUNG KUANG RD,0.15923840466716913,13
182 BISHAN ST 13,0.3583632714129694,11
554 PASIR RIS ST 51,0.5890739325750746,15
332A ANCHORVALE LINK,0.2698042813887226,17
101B PUNGGOL FIELD,0.3058552039701338,17
610 JURONG WEST ST 65,0.5120707487991688,8
131C KIM TIAN RD,0.44143156494341307,21
647 WOODLANDS RING RD,0.22795680203864258,15
403 WOODLANDS ST 41,0.16506530627716365,5
456 TAMPINES ST 42,0.3349873265886971,17
709 JURONG WEST ST 71,0.32642709793294494,8
826 TAMPINES ST 81,0.06545229108114964,14
162A RIVERVALE CRES,0.4076183362257597,16
346 CLEMENTI AVE 5,0.1327238885538568,15
357 YUNG AN RD,0.23120578482955617,15
570C WOODLANDS AVE 1,0.06931461171571147,11
533 HOUGANG AVE 6,0.426726955773245,16
168D SIMEI LANE,0.5827572635795963,16
122 MARSILING RISE,0.9119418136856637,8
450 SIN MING AVE,0.3981220611833962,7
15 GHIM MOH RD,0.10440578686933821,14
987B BUANGKOK GREEN,0.1975135084910707,17
740 TAMPINES ST 72,0.4752559187428561,8
333 ANG MO KIO AVE 1,0.46866810606176706,17
730 YISHUN ST 71,0.27977661490849076,15
129 RIVERVALE ST,0.32947860738705903,17
292C BT BATOK EAST AVE 6,0.446598962878725,17
159 ANG MO KIO AVE 4,0.07424335776465098,12
128 BISHAN ST 12,0.22858962246827907,12
635 VEERASAMY RD,0.25324526167079625,26
49 LOR 5 TOA PAYOH,0.33460258867954845,17
585 ANG MO KIO AVE 3,0.2871105336829975,13
565 HOUGANG ST 51,0.13325842238950592,19
996A BUANGKOK CRES,0.6719441903154119,18
264 JURONG EAST ST 24,0.3903407868230452,20
559 CHOA CHU KANG NTH 6,0.22035401896527695,7
672C YISHUN AVE 4,0.811061012951401,13
718 BEDOK RESERVOIR RD,0.3246954509486723,17
549 ANG MO KIO AVE 10,0.38688614409241234,14
245 TAMPINES ST 21,0.2143894229944828,16
30 HOLLAND CL,0.31269081559836126,13
818 JURONG WEST ST 81,0.4436182596893175,9
258 BT BATOK EAST AVE 4,0.4442924815270006,16
1 JLN BT MERAH,0.004144068055387858,14
204 TAMPINES ST 21,0.2028024699280644,15
190 PASIR RIS ST 12,0.38405223673880456,13
5 JLN BATU,0.1461459028062757,9
445A FERNVALE RD,0.2137762427853395,9
721 JURONG WEST AVE 5,0.2595000552982952,9
164 WOODLANDS ST 13,0.0488413547404333,6
297 BT BATOK ST 22,0.4599461894011715,19
328 JURONG EAST ST 31,0.4596901403653401,11
709 CLEMENTI WEST ST 2,0.371852494987812,9
109 BEDOK NTH RD,0.22547963010664168,20
94E BEDOK NTH AVE 4,0.29971672662021054,19
32 GHIM MOH LINK,0.2757514221513898,17
817C KEAT HONG LINK,0.48575199615611897,13
268C BOON LAY DR,0.5012868128177703,12
635 JURONG WEST ST 65,0.17813248676254378,9
682B WOODLANDS DR 62,0.2795457642715125,17
501 ANG MO KIO AVE 5,0.5432516884334578,10
389 BT BATOK WEST AVE 5,0.09622492152027326,13
523 JURONG WEST ST 52,0.4174149487831716,11
53 NEW UPP CHANGI RD,0.0958566863241439,14
408 ANG MO KIO AVE 10,0.40641936545105106,15
11 LOR 8 TOA PAYOH,0.41079136305881425,17
419 SERANGOON CTRL,0.43280285819565284,13
368 WOODLANDS AVE 1,0.24594912070512495,11
407 PASIR RIS DR 6,0.28373394606716795,9
140D CORPORATION DR,0.24944312807525487,12
422 HOUGANG AVE 6,0.2548601330562581,16
306 CANBERRA RD,0.4309619822505403,12
183C RIVERVALE CRES,0.4815498944670003,16
430B YISHUN AVE 11,0.45136587265364714,13
721 PASIR RIS ST 72,0.19521045895771927,5
271 TOH GUAN RD,0.691433484772655,19
683 HOUGANG AVE 8,0.000977218501498511,19
716 TAMPINES ST 71,0.5054222659606129,13
283 BT BATOK EAST AVE 3,0.04247075673070467,15
323 WOODLANDS ST 32,0.32014638568770254,8
9 TOH YI DR,0.44434585201628024,8
734 JURONG WEST ST 73,0.5013610665202092,10
317C YISHUN AVE 9,0.3865849888390441,11
176D EDGEFIELD PLAINS,0.17012588989807492,15
259 BISHAN ST 22,0.34157989460277804,16
428 BT PANJANG RING RD,0.17023496784850867,10
440A FERNVALE LINK,0.3465255649600578,11
504C CANBERRA LINK,0.5139500963729189,9
722 BEDOK RESERVOIR RD,0.5121238221940931,17
416 JURONG WEST ST 42,0.29531996606047206,8
274 BANGKIT RD,0.2994182703922883,8
634 BEDOK RESERVOIR RD,0.3265519495239432,14
13 MARINE TER,0.17435856302624925,10
123E RIVERVALE DR,0.1480485420219687,16
601B PUNGGOL CTRL,0.25644774843844864,15
171 GANGSA RD,0.3104032564676672,12
306 YISHUN CTRL,0.26408590940362026,14
862 WOODLANDS ST 83,0.3150544018356241,15
230 SIMEI ST 4,0.32344987225147837,17
253 SERANGOON CTRL DR,0.0,10
746 WOODLANDS CIRCLE,0.4672548452921279,14
174A HOUGANG AVE 1,0.5020624619901175,11
424 HOUGANG AVE 6,0.14580678638456532,16
619 YISHUN RING RD,0.2425927895617972,15
446 JURONG WEST ST 42,0.07737727935834877,8
280 TOH GUAN RD,0.6151430896355988,18
134 BEDOK NTH ST 2,0.3455888934019651,19
619 BEDOK RESERVOIR RD,0.31267873889341924,17
120 KIM TIAN PL,0.25171033631909645,22
892 TAMPINES AVE 8,0.5329959490563277,12
133 BT BATOK WEST AVE 6,0.41700696409328764,18
12 LOR 7 TOA PAYOH,0.3376772263902396,17
16 MARINE TER,0.2016641948057391,11
142 LOR AH SOO,0.403146816183955,12
122 GEYLANG EAST CTRL,0.3697257640158982,27
182 BT BATOK WEST AVE 8,0.20213310138943036,19
677B PUNGGOL DR,0.12558825301619825,15
315B ANG MO KIO ST 31,0.06969170941625723,18
470B FERNVALE LINK,0.22894855298411634,9
540 BT BATOK ST 52,0.47324226943008196,16
252 TAMPINES ST 21,0.45147176723134513,16
962 HOUGANG AVE 9,0.2644412104211592,16
247 BT BATOK EAST AVE 5,0.24621441218768184,16
55 TELOK BLANGAH DR,0.3626602653362475,12
244 HOUGANG ST 22,0.50327013090813,11
522B TAMPINES CTRL 7,0.5836157102418236,15
973 HOUGANG ST 91,0.24511988550889968,17
452B SENGKANG WEST WAY,0.23056505639830838,8
865 JURONG WEST ST 81,0.8943957809830546,9
182 BEDOK NTH RD,0.29092973347097334,16
194A BT BATOK WEST AVE 6,0.3608111218267461,19
217B BOON LAY AVE,0.4150961131005831,10
670B EDGEFIELD PLAINS,0.1482386826902077,13
305 JURONG EAST ST 32,0.4476182016382526,15
719 PASIR RIS ST 72,0.2844698635846221,5
256 PASIR RIS ST 21,0.11309783744763237,11
18 TECK WHYE LANE,0.0,15
362 BT BATOK ST 31,0.22300270815149875,15
288B COMPASSVALE CRES,0.4437516450288595,19
451 HOUGANG AVE 10,0.37081645879454217,17
359 BT BATOK ST 31,0.2820180629598149,15
85C LOR 4 TOA PAYOH,0.37722492185477,18
104 GANGSA RD,0.4755604245985809,12
202 TOA PAYOH NTH,0.5371222826772698,14
665C PUNGGOL DR,0.2862345949916881,12
55 STRATHMORE AVE,0.1961703350598002,14
180D RIVERVALE CRES,0.6126507082828135,14
310 WOODLANDS ST 31,0.3147214564173881,7
527 JELAPANG RD,0.1552290628412912,11
432 CHOA CHU KANG AVE 4,0.3555683359654203,9
165 TAMPINES ST 12,0.30408205366280167,18
2 JLN BT MERAH,0.15486347537520465,14
415 WOODLANDS ST 41,0.40172361907232246,7
613 JURONG WEST ST 62,0.4345659853865145,8
271B JURONG WEST ST 24,0.21164545142151198,8
306 HOUGANG AVE 5,0.11619336771267703,14
673B YISHUN AVE 4,0.6547664922355476,15
108 TECK WHYE LANE,0.12474843620196541,14
140A CORPORATION DR,0.3372309799851536,12
271A SENGKANG CTRL,0.18692593364232873,17
176 BOON LAY DR,0.2872903248138571,10
940 JURONG WEST ST 91,0.3235785605692368,7
28B DOVER CRES,0.10915383949378145,19
761 PASIR RIS ST 71,0.47922547224227535,5
113 JLN BT MERAH,0.2609826506220949,19
547A SEGAR RD,0.05210389543173132,8
327 BT BATOK ST 33,0.4294699141924228,15
87 C'WEALTH CL,0.3231213217434092,15
339 BT BATOK ST 34,0.19421783771923515,17
227 YISHUN ST 21,0.07692269922898266,13
10 GLOUCESTER RD,0.3466311524021326,27
544 JURONG WEST ST 42,0.0,9
318D ANCHORVALE LINK,0.4111981287693212,16
260 YISHUN ST 22,0.1988694082342563,12
461 TAMPINES ST 44,0.2133603447259997,19
876 YISHUN ST 81,0.14844927316245918,12
592B MONTREAL LINK,0.94584928876057,11
412 PASIR RIS DR 6,0.28936273321921985,9
272A PUNGGOL WALK,0.11436084986138137,18
58 CIRCUIT RD,0.3599816532907436,27
584 PASIR RIS ST 53,0.40846617343838953,9
536 SERANGOON NTH AVE 4,0.4034814252360094,15
390 TAMPINES AVE 7,0.3409888469163608,17
213B COMPASSVALE LANE,0.13131529926229166,15
69 LOR 4 TOA PAYOH,0.20439377183322446,20
786D WOODLANDS DR 60,0.21259776579103914,17
515 JELAPANG RD,0.25705059961567567,11
105 TECK WHYE LANE,0.13963164058466834,14
128C PUNGGOL FIELD WALK,0.19018838036562394,13
316 UBI AVE 1,0.10720056471472597,18
403 HOUGANG AVE 10,0.3721781900824946,14
114 WHAMPOA RD,0.0827044949908739,28
122 BEDOK NTH ST 2,0.32789199095737953,18
46 LENGKOK BAHRU,0.23096406691571542,18
260A ANG MO KIO ST 21,0.34828873845401237,11
773 YISHUN AVE 3,0.12036433814774099,15
331 TAMPINES ST 32,0.09116300612132568,15
659A JURONG WEST ST 65,0.4342271200159537,8
321 JURONG EAST ST 31,0.33877570000514934,13
672C EDGEFIELD PLAINS,0.21543640692264474,13
757 JURONG WEST ST 74,0.3100862932191992,9
441A CLEMENTI AVE 3,0.06326873720440346,13
11 CHAI CHEE RD,0.24461692515172623,20
180 PASIR RIS ST 11,0.547382570832552,12
806 HOUGANG CTRL,0.07791441275568259,18
149 SIMEI ST 1,0.4851876462699002,17
451 ANG MO KIO AVE 10,0.4576910811235157,15
10B BOON TIONG RD,0.16944337942215149,24
109 YISHUN RING RD,0.799042345455821,14
176 ANG MO KIO AVE 4,0.4112692063494556,8
441B CLEMENTI AVE 3,0.043540840619039144,13
624 BT BATOK CTRL,0.1150826637681737,15
411 PANDAN GDNS,0.4795420571948274,12
180 BT BATOK WEST AVE 8,0.17744872232626763,19
180B RIVERVALE CRES,0.6080837291001908,16
116 JURONG EAST ST 13,0.4746073969635859,19
23 MARSILING DR,0.9891745051869827,6
881 TAMPINES ST 84,0.3867819845334174,10
117 POTONG PASIR AVE 1,0.5952460523554658,17
142 BEDOK RESERVOIR RD,0.34968893867372075,13
458 SEGAR RD,0.16747434991184038,8
304 HOUGANG AVE 5,0.17982297414153606,15
139 POTONG PASIR AVE 3,0.13892884998627023,15
860 TAMPINES AVE 5,0.3524451630881326,14
242 BT PANJANG RING RD,0.16709156329673291,9
227C COMPASSVALE DR,0.16602724808865238,16
30 JLN BAHAGIA,0.12006871482309724,28
292B COMPASSVALE ST,0.30687826941859436,20
435 CLEMENTI AVE 3,0.2516813772122634,13
154 ANG MO KIO AVE 5,0.2958379740625332,11
208 BOON LAY PL,0.21205297392993358,12
435A FERNVALE RD,0.22497767501250182,8
750 YISHUN ST 72,0.1808182258130103,15
513A YISHUN ST 51,0.556713509199005,13
33 TANGLIN HALT RD,0.6062107578491697,16
130 CHOA CHU KANG AVE 1,0.19260738838702726,15
688F WOODLANDS DR 75,0.2558904027780461,19
435 BT PANJANG RING RD,0.25293954742601726,9
305 CANBERRA RD,0.4096140700425734,11
633D SENJA RD,0.08695713751947488,13
122 LOR 2 TOA PAYOH,0.7701589652816031,14
671 JLN DAMAI,0.5708657434442916,13
166B PUNGGOL CTRL,0.23956349304064511,11
365 WOODLANDS AVE 5,0.14285516716010668,12
159 YUNG PING RD,0.3067585707616379,12
943 HOUGANG ST 92,0.22808239985697035,21
21 GHIM MOH RD,0.0028187726161099493,14
210A PUNGGOL PL,0.2651156256072637,18
124C RIVERVALE DR,0.2936731170484155,17
28 MARSILING DR,1.1246422252096664,6
29 NEW UPP CHANGI RD,0.42603969430121713,19
109 BT PURMEI RD,0.7900035704964506,15
2A GEYLANG SERAI,0.03932831685199092,24
43 BEDOK STH RD,0.2997482432375515,17
166A TECK WHYE CRES,0.30137349376309763,15
13 ST. GEORGE'S RD,0.41338200285063614,24
642 ROWELL RD,0.14466469641747373,29
457 CHOA CHU KANG AVE 4,0.3252061149268409,9
415 SEMBAWANG DR,0.15159012261809304,13
212B COMPASSVALE DR,0.17172550378419055,15
540 JELAPANG RD,0.3134447595505127,11
586 WOODLANDS DR 16,0.22635492010581684,9
297C CHOA CHU KANG AVE 2,0.15548683649407274,11
652 JLN TENAGA,0.507787999062231,11
109 HOUGANG AVE 1,0.23104261266026427,12
209B PUNGGOL PL,0.28677212187142054,17
347 TAMPINES ST 33,0.4347547431392069,13
483 ADMIRALTY LINK,0.1308440595607518,13
372 HOUGANG ST 31,0.39254024944262295,14
2 QUEEN'S RD,0.7349019298090034,13
795A YISHUN RING RD,0.2248284129491392,15
636 CHOA CHU KANG NTH 6,0.2790584194390552,9
209B COMPASSVALE LANE,0.28177692377374597,16
167B PUNGGOL EAST,0.20677716235096535,11
636A YISHUN ST 61,0.5596379738199323,15
114 BT PURMEI RD,0.7882995672474881,17
691 HOUGANG ST 61,0.32278107252630883,20
928 HOUGANG ST 91,0.2573085325422555,19
310 TAMPINES ST 32,0.323651872424093,15
278 BT BATOK EAST AVE 3,0.08287032406579305,16
610 ELIAS RD,0.364025195285778,7
673 CHOA CHU KANG CRES,0.5174146133542028,7
858 TAMPINES AVE 5,0.37269384553383117,12
273A PUNGGOL PL,0.09371336184715277,18
824 YISHUN ST 81,0.31622367182338046,11
174A EDGEDALE PLAINS,0.270922118973099,14
417 BT BATOK WEST AVE 4,0.5265150233460959,13
271 TAMPINES ST 21,0.20749490828293962,15
239 YISHUN RING RD,0.00787498501164863,14
485D CHOA CHU KANG AVE 5,0.2983962403769579,10
519 SERANGOON NTH AVE 4,0.29785872974062483,15
33 JLN BAHAGIA,0.22304918779723676,26
708 TAMPINES ST 71,0.397153626566105,13
201 BT BATOK ST 21,0.3528091935444935,19
24 SIN MING RD,0.3708913036189194,11
449 JURONG WEST ST 42,0.1492623889971484,9
353 TAMPINES ST 33,0.2626760334800221,11
208 TOA PAYOH NTH,0.7972943002363215,14
479 PASIR RIS DR 4,0.18727869502313224,9
277 CHOA CHU KANG AVE 2,0.2781258055589319,13
798 YISHUN RING RD,0.1684296282215148,15
332 YISHUN RING RD,0.1269216617923387,14
26 JLN KLINIK,0.25345754481159805,25
83 WHAMPOA DR,0.14395482183929884,29
174B EDGEDALE PLAINS,0.21954195114856123,15
155 YUNG LOH RD,0.42373457616040255,11
223 TAMPINES ST 24,0.21645045121169335,17
481 SEGAR RD,0.3241804288211342,8
570B WOODLANDS AVE 1,0.0,11
104A EDGEFIELD PLAINS,0.42363752394692655,18
541 PASIR RIS ST 51,0.36092778195552894,15
336 BT BATOK ST 32,0.23173298927180133,14
668B JURONG WEST ST 64,0.36230731542910105,9
886A TAMPINES ST 83,0.3989805087331032,11
695 JURONG WEST CTRL 1,0.35366405316193705,12
503 CHOA CHU KANG ST 51,0.425599399494696,9
618 BEDOK RESERVOIR RD,0.23335541160736645,17
258B COMPASSVALE RD,0.2631680214020088,19
35 JLN RUMAH TINGGI,0.18512727159212977,16
231 SIMEI ST 4,0.44309254814370097,17
336B YISHUN ST 31,0.2590436586872013,14
174 LOMPANG RD,0.252770245773951,12
508 WOODLANDS DR 14,0.11913951869814339,11
302A WOODLANDS ST 31,0.16244206031597913,6
752 JURONG WEST ST 74,0.4445996952133628,10
310 JURONG EAST ST 32,0.41393278800615624,13
131 CASHEW RD,0.37945385098263934,11
317 CLEMENTI AVE 4,0.3187460843846036,13
129 PENDING RD,0.3181854341123047,12
224 BISHAN ST 23,0.4719919980161169,16
226 LOR 8 TOA PAYOH,0.16772815189146337,17
125 BEDOK NTH RD,0.38106654441584165,18
486 ADMIRALTY LINK,0.18269795473897563,13
742 TAMPINES ST 72,0.478929751423608,9
627 JURONG WEST ST 65,0.18596144310882726,9
761 YISHUN ST 72,3.026654924837276e-08,15
545 HOUGANG AVE 8,0.45161806970130103,16
254 BANGKIT RD,0.11855875703914504,8
215 YISHUN ST 21,0.24137874615078772,15
140 LOR AH SOO,0.4829541348596013,12
747 YISHUN ST 72,0.21592301018131568,15
716 WOODLANDS DR 70,0.17538967058748792,15
127A KIM TIAN RD,0.31591428152455925,23
62 MARINE DR,0.2552457462953948,12
34 EUNOS CRES,0.27185740262642705,24
602 BEDOK RESERVOIR RD,0.41297498984719494,13
