flat,school,school_dist,num_school_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_dhoby
337 JURONG EAST AVE 1,Jurong Primary School,0.1957930657507273,10,CHINESE GARDEN MRT STATION,0.814548522168478,3,0.4675593462445609,12,13.79280637235385
111 WOODLANDS ST 13,Si Ling Primary School,0.7551507358368953,14,WOODLANDS MRT STATION,0.5080888777817503,5,0.6128824740593222,10,16.86732496446016
237 PASIR RIS ST 21,Pasir Ris Primary School,0.1837302599379409,6,PASIR RIS MRT STATION,1.522027096530492,1,0.2807016054191074,9,15.47879639498198
428 HOUGANG AVE 6,Punggol Primary School,0.3395237393075687,17,HOUGANG MRT STATION,0.4212135007088504,10,0.2839681565718886,16,9.926757073602193
590C MONTREAL LINK,Wellington Primary School,0.5379545503934641,9,SEMBAWANG MRT STATION,0.748820097776103,2,0.8303354728491523,11,16.7841063789417
166 YISHUN RING RD,Ahmad Ibrahim Primary School,0.3767909261383483,10,CANBERRA MRT STATION,0.782989619332867,3,0.5724062792048414,11,15.222396908095268
294A COMPASSVALE CRES,Compassvale Primary School,0.2756488364953657,28,CHENG LIM LRT STATION,0.2408366029311828,25,0.1356212453940442,18,12.093344937693672
317 SERANGOON AVE 2,Yangzheng Primary School,0.5117497845654275,13,LORONG CHUAN MRT STATION,0.2562868170108053,6,0.5181288200814771,13,6.33770828182147
112 MCNAIR RD,Hong Wen School,0.1718071739570696,10,BOON KENG MRT STATION,0.3493761711661398,12,0.0804252665841901,29,2.843266191566944
507 JELAPANG RD,Greenridge Primary School,0.077152371705643,9,SEGAR LRT STATION,0.2246988036053201,13,0.2466871919040797,11,12.924769465352478
10 LOR 7 TOA PAYOH,Pei Chun Public School,0.1843189470191723,18,TOA PAYOH MRT STATION,1.1934730201891317,8,0.2744360293744045,17,4.392035311065973
5 CHANGI VILLAGE RD,Pasir Ris Primary School,3.2340709518345623,0,CHANGI AIRPORT MRT STATION,3.491268291251892,0,3.2446361268338317,0,18.607353734639524
216 YISHUN ST 21,Xishan Primary School,0.2002477894713714,14,YISHUN MRT STATION,0.3498273952564738,3,0.2876548094355755,15,14.736095500350872
821 YISHUN ST 81,Peiying Primary School,0.5995516279089319,7,KHATIB MRT STATION,0.4678270001867853,2,0.313178896423308,11,12.667458704220687
764 BEDOK RESERVOIR VIEW,Red Swastika School,0.2341909119220402,16,BEDOK RESERVOIR MRT STATION,0.3645637131146586,5,0.4541867099445889,21,10.813322384929752
869 TAMPINES ST 83,Poi Ching School,0.382074391050909,16,TAMPINES MRT STATION,1.0356076941811987,4,0.1210703691080114,10,11.585038014950552
493D TAMPINES ST 43,Tampines Primary School,0.368312876982275,23,TAMPINES EAST MRT STATION,0.7668191806029024,4,0.2912176168211279,17,13.723953007976181
277 BANGKIT RD,Bukit Panjang Primary School,0.6827757963795218,9,PENDING LRT STATION,0.4143657749638473,13,0.3280903081368617,10,11.541036179353721
510 PASIR RIS ST 52,Elias Park Primary School,0.1068293394891469,10,PASIR RIS MRT STATION,0.5986253656156237,1,0.431385145087666,9,13.912401520761831
787 CHOA CHU KANG NTH 6,Kranji Primary School,0.2536224177846536,9,YEW TEE MRT STATION,0.1929545408027178,5,0.1933739350251149,10,15.221805262252914
105 CLEMENTI ST 12,Pei Tong Primary School,0.7220131645682885,10,CLEMENTI MRT STATION,0.9972831625684786,2,0.077415500271571,11,8.780963108758758
550 JURONG WEST ST 42,Rulang Primary School,0.6974708423731073,9,LAKESIDE MRT STATION,1.0561840109589813,2,0.1182727484092791,9,15.480474546784723
581 PASIR RIS ST 53,Elias Park Primary School,0.1485265019323788,15,PASIR RIS MRT STATION,0.3627781973873157,1,0.4541887047388152,9,14.040047471764321
506 WOODLANDS DR 14,Woodgrove Primary School,0.077655627860303,18,WOODLANDS MRT STATION,0.5159384655839694,6,0.1590217100280949,11,15.918399509921489
337A TAH CHING RD,Lakeside Primary School,0.5261032026614596,9,LAKESIDE MRT STATION,0.7527782251252219,3,0.4083911462952275,16,14.278145429664377
296A BT BATOK ST 22,Yuhua Primary School,0.6072363424131715,11,BUKIT BATOK MRT STATION,0.650961617565213,5,0.4725562705970034,19,12.066881984724366
48 LOR 5 TOA PAYOH,Pei Chun Public School,0.2031757529500811,15,TOA PAYOH MRT STATION,0.8336481371646054,8,0.3169474690962369,17,4.276932057631904
282 TOH GUAN RD,Yuhua Primary School,0.756050316291695,10,JURONG EAST MRT STATION,0.8913677845410402,4,0.5190561986684824,17,11.79948295793438
419 TAMPINES ST 41,Gongshang Primary School,0.2738311637632236,26,TAMPINES MRT STATION,0.5119536384304162,6,0.2319061967184628,18,13.012681191375359
822 WOODLANDS ST 82,Qihua Primary School,0.1266597557939496,20,WOODLANDS MRT STATION,0.6475855217519948,5,0.1912993790508968,15,16.94757653308305
12 NTH BRIDGE RD,Stamford Primary School,0.6004281652725565,6,LAVENDER MRT STATION,0.3369059847663423,23,0.3238915215724593,26,2.0242414527707457
646 WOODLANDS RING RD,Woodlands Ring Primary School,0.4417549938620443,17,ADMIRALTY MRT STATION,0.3359223673441379,4,0.2808928691288064,14,16.087444413407745
330 YISHUN RING RD,Huamin Primary School,0.4763813570162029,12,YISHUN MRT STATION,0.858602515563112,3,0.0982855303968651,14,14.55850266472311
7 TELOK BLANGAH CRES,Radin Mas Primary School,0.6538202811899256,8,TIONG BAHRU MRT STATION,1.2134192983548084,6,0.0627636320662342,18,3.6978097909481757
207B PUNGGOL PL,Punggol Green Primary School,0.2657724704366717,26,PUNGGOL MRT STATION,0.4892133589964091,26,0.2263857710923772,18,12.761280109360388
519 WOODLANDS DR 14,Woodlands Primary School,0.221329250212109,19,WOODLANDS MRT STATION,0.4760443494826351,5,0.4243512096996808,14,16.09268940606767
328 SEMBAWANG CRES,Sembawang Primary School,0.1885332236306556,10,SEMBAWANG MRT STATION,0.406578282883567,2,0.3052334698329714,11,16.41302509177403
310A PUNGGOL WALK,Valour Primary School,0.3242648068126058,20,SUMANG LRT STATION,0.3114690347616596,19,0.2572189661608781,16,13.609312351105904
181B BOON LAY DR,Corporation Primary School,0.2604196911413473,13,BOON LAY MRT STATION,1.1558606290646756,3,0.522769656966176,9,16.184979767569533
27 MARSILING DR,Marsiling Primary School,0.9140117214727,6,MARSILING MRT STATION,1.0599290057078163,4,1.0475354785192597,6,17.67231168411862
150A BISHAN ST 11,First Toa Payoh Primary School,0.4690567691279121,17,BISHAN MRT STATION,1.0461065183365357,9,0.4603924705444965,15,5.13715093015192
187B BEDOK NTH ST 4,St. Anthony's Primary School,0.4969840721167784,12,TANAH MERAH MRT STATION,0.7778932165192438,4,0.3481453758937874,18,11.096085380323444
744 PASIR RIS ST 71,Meridian Primary School,0.2176115037756415,5,PASIR RIS MRT STATION,1.6374483847724333,1,0.2731499122818226,5,13.223269416970208
156 HOUGANG ST 11,Methodist Girls' School (Primary),0.6870547808347905,13,SERANGOON MRT STATION,0.7400539286060344,6,0.0720150529089482,11,7.014915247975972
219 JURONG EAST ST 21,Yuhua Primary School,0.4100798494462285,8,CHINESE GARDEN MRT STATION,0.6251513551437227,5,0.4656329287661057,18,12.788008823534236
227 LOR 8 TOA PAYOH,First Toa Payoh Primary School,0.2859595891757862,16,BRADDELL MRT STATION,1.248328518184288,7,0.2669236867728375,17,4.664678713959669
252 BT BATOK EAST AVE 5,Lianhua Primary School,0.539540550864328,11,BUKIT BATOK MRT STATION,0.8658319870848424,3,0.3066337431577787,16,11.314396461548474
109 TECK WHYE LANE,Teck Whye Primary School,0.5680817259929823,13,TECK WHYE LRT STATION,0.2858834340113197,13,0.1907524450337408,14,13.586297703672873
164 BT BATOK ST 11,Princess Elizabeth Primary School,0.2601665321480315,12,BUKIT BATOK MRT STATION,0.766093743241637,5,0.0613835789412111,19,12.595984270347639
219 BISHAN ST 23,Townsville Primary School,0.5694168307000425,13,BISHAN MRT STATION,0.6739681838820833,6,0.6277960525221632,17,6.439759695817526
174 YISHUN AVE 7,Ahmad Ibrahim Primary School,0.4822428969229987,10,CANBERRA MRT STATION,0.6782145063475762,3,0.5623108205032191,12,15.34107276175869
5 ST. GEORGE'S LANE,Hong Wen School,0.2792728964805488,10,BOON KENG MRT STATION,0.4739968740504596,9,0.1771853637372466,28,3.0896684148863884
671 HOUGANG AVE 8,Xinmin Primary School,0.201704528325,15,HOUGANG MRT STATION,0.9714787761184664,6,0.2239358559245326,18,9.214031523473027
218 BISHAN ST 23,Townsville Primary School,0.5756385522137548,14,BISHAN MRT STATION,0.6174039744242179,6,0.6619733801237172,17,6.383206277019122
304 YISHUN CTRL,Xishan Primary School,0.4330258264265513,14,YISHUN MRT STATION,0.6018824947836598,3,0.2376559373086381,14,14.51881167332209
443 HOUGANG AVE 8,Punggol Primary School,0.2159273354950421,19,BUANGKOK MRT STATION,0.3758258312539644,12,0.3274526605989328,18,10.345337910227837
203 BEDOK NTH ST 1,Fengshan Primary School,0.5292079602496392,11,BEDOK MRT STATION,0.2128493884566474,5,0.1117018983467355,20,9.785185536839249
267C PUNGGOL FIELD,Punggol Green Primary School,0.2727632106189659,25,SOO TECK LRT STATION,0.1535081686712633,21,0.20762224055767,17,13.022725670694157
225 CHOA CHU KANG CTRL,South View Primary School,0.1669023254126706,12,SOUTH VIEW LRT STATION,0.099710273335211,10,0.3784554815099071,13,14.374008008291861
447 TAMPINES ST 42,Gongshang Primary School,0.1516030703722323,27,TAMPINES EAST MRT STATION,0.4758044361493562,6,0.4402109938260303,19,13.351949049815074
348B YISHUN AVE 11,Huamin Primary School,0.2506305325161441,14,YISHUN MRT STATION,0.8123409519240291,2,0.3122905261316439,15,14.155064600148865
117 BISHAN ST 12,Guangyang Primary School,0.1583177721050581,17,BISHAN MRT STATION,0.4699036651162041,7,0.1143288785874231,13,5.301348637417658
514 HOUGANG AVE 10,Montfort Junior School,0.1775525972983265,14,HOUGANG MRT STATION,0.3644680948932709,7,0.3410541763193536,19,9.417702136254116
22 HOUGANG AVE 3,Holy Innocents' Primary School,0.500777506556813,14,KOVAN MRT STATION,0.7547629491481671,2,0.4277688370722277,14,8.76966645462063
453B BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.362797253171906,12,BUKIT BATOK MRT STATION,0.8360866877299299,3,0.3811071242628546,17,12.819696846079198
37 BEDOK STH AVE 2,Bedok Green Primary School,0.2774011650408243,10,TANAH MERAH MRT STATION,0.926938907271396,3,0.3226414779035924,19,10.816482729773625
23 TEBAN GDNS RD,Fuhua Primary School,1.54873857416142,2,JURONG EAST MRT STATION,1.188601357933087,2,0.1050619192755097,15,12.085809770362093
325 ANG MO KIO AVE 3,Teck Ghee Primary School,0.5200849194244652,10,ANG MO KIO MRT STATION,0.3722677840543276,4,0.2520554327721207,12,7.58663376457124
167 BEDOK STH AVE 3,Temasek Primary School,0.2247798318987647,7,TANAH MERAH MRT STATION,0.8479911033083103,2,0.6346051445784677,12,11.318986125195377
110 MCNAIR RD,Hong Wen School,0.1652520030361256,9,BOON KENG MRT STATION,0.4144483245449958,11,0.0610808915415857,29,2.9490031120719373
119 POTONG PASIR AVE 1,St. Andrew's Junior School,0.4249139156527352,19,POTONG PASIR MRT STATION,0.7649195203173432,7,0.517339630792884,16,4.365485768838159
307D ANCHORVALE RD,Anchor Green Primary School,0.0756521139278078,20,TONGKANG LRT STATION,0.12829938150829,14,0.7866865070698045,16,11.05701107318129
502B YISHUN ST 51,Naval Base Primary School,0.3124866636578801,10,KHATIB MRT STATION,0.9558121783848664,2,0.6905449481028315,13,13.002619444923605
191 LOR 4 TOA PAYOH,Pei Chun Public School,0.7228537495266766,17,TOA PAYOH MRT STATION,0.4009148093157085,5,0.0655036634604069,21,3.6593100533611116
630 JURONG WEST ST 65,West Grove Primary School,0.2657946496184853,12,PIONEER MRT STATION,0.6446053317619235,2,0.3475265607269905,9,16.842195660127803
58 DAKOTA CRES,Kong Hwa School,0.4240027500031934,6,DAKOTA MRT STATION,0.144775863461521,6,0.5180641054060626,25,4.987558594717081
542 ANG MO KIO AVE 10,Jing Shan Primary School,0.5004121881795006,7,ANG MO KIO MRT STATION,0.8817698596344539,2,0.3150172724372349,14,8.423590698299895
491 JURONG WEST AVE 1,Shuqun Primary School,0.5745123317636126,12,LAKESIDE MRT STATION,0.836377308484828,2,0.1996939339674973,12,14.359999399752303
289 CHOA CHU KANG AVE 3,Chua Chu Kang Primary School,0.2130694862177993,9,SOUTH VIEW LRT STATION,0.5229803845525429,6,0.1694040528393638,9,14.618797534178174
18 GHIM MOH RD,Henry Park Primary School,0.7854024277609931,4,BUONA VISTA MRT STATION,0.4777398546026432,7,0.1616063838399101,14,6.587433039092617
849 JURONG WEST ST 81,Xingnan Primary School,0.5497195548490588,10,PIONEER MRT STATION,1.1116862953583897,2,0.4229147239757629,8,17.855157171712424
126 LOR 1 TOA PAYOH,Kheng Cheng School,0.2306408963129457,13,BRADDELL MRT STATION,0.347254202722496,8,0.5879055897219005,18,4.257902860778047
71 LOR 4 TOA PAYOH,Pei Chun Public School,0.4525395061712572,17,TOA PAYOH MRT STATION,0.5509677342103811,8,0.1525960662972377,20,3.931493211548574
93 GEYLANG BAHRU,Bendemeer Primary School,0.6921240163643102,9,GEYLANG BAHRU MRT STATION,0.081646068848875,9,0.1897000353911071,26,3.8711504209728216
304 CANBERRA RD,Sembawang Primary School,0.1355472607652408,8,SEMBAWANG MRT STATION,0.4994365870134785,2,0.4608492703265016,12,16.325417653373442
4 BEDOK STH AVE 1,Bedok Green Primary School,0.5089830190915623,12,BEDOK MRT STATION,0.4174726583774756,3,0.2736202718488946,19,10.136414131106564
274 BT BATOK EAST AVE 4,Keming Primary School,0.3165403237619595,10,BUKIT BATOK MRT STATION,0.9394436458799164,3,0.1058825688502301,16,11.107347166518014
129 PASIR RIS ST 11,White Sands Primary School,0.5910849370977864,18,PASIR RIS MRT STATION,1.0082316054432454,4,0.434087302740228,14,14.353337601517369
10E BEDOK STH AVE 2,Bedok Green Primary School,0.2223923031965163,10,BEDOK MRT STATION,0.8302568854181154,3,0.2832953797207745,19,10.50538354222056
67 KALLANG BAHRU,Bendemeer Primary School,0.4400280844177788,9,GEYLANG BAHRU MRT STATION,0.2845265878486294,10,0.1254026874488761,27,3.623387256679089
17 TECK WHYE LANE,Teck Whye Primary School,0.4974754716127533,15,TECK WHYE LRT STATION,0.2787414264186637,16,0.1006802897444683,15,13.46818026601737
339C KANG CHING RD,Lakeside Primary School,0.3988319961397213,9,LAKESIDE MRT STATION,0.6399673729708221,3,0.4277262391338521,13,14.423198981691497
290F BT BATOK ST 24,Keming Primary School,0.2611680705403771,9,BUKIT BATOK MRT STATION,1.0891008079495004,2,0.3558788535545042,17,10.904776999479921
379 CLEMENTI AVE 5,Pei Tong Primary School,0.1515850204104247,7,CLEMENTI MRT STATION,0.436001753513914,2,0.1418819444390997,13,8.863615185825186
453 CHOA CHU KANG AVE 4,Concord Primary School,0.1468779030629128,5,SOUTH VIEW LRT STATION,1.1591908863642748,4,0.5119510246263616,7,15.181056274163163
126 PASIR RIS ST 11,White Sands Primary School,0.6221425805050779,20,TAMPINES EAST MRT STATION,1.0306667235057971,4,0.5400579180887392,15,14.261203463442717
262B COMPASSVALE ST,Compassvale Primary School,0.2704728666909811,26,CHENG LIM LRT STATION,0.2288700013920842,24,0.0694585609959146,19,11.974466340962652
307 HOUGANG AVE 5,Holy Innocents' Primary School,0.1042273068251733,13,HOUGANG MRT STATION,0.5908323827700833,4,0.0527010866610606,15,9.278347042660927
4 GHIM MOH RD,Henry Park Primary School,0.5799187136897727,3,BUONA VISTA MRT STATION,0.7012374411241582,6,0.3462475797958487,13,6.53677930236703
471 ANG MO KIO AVE 10,Townsville Primary School,0.496622122005574,12,ANG MO KIO MRT STATION,1.0697793834226372,4,0.466746346183769,19,7.2071661434233585
146 SIMEI ST 2,Angsana Primary School,0.6293959769263849,21,SIMEI MRT STATION,0.3280552896589677,8,0.3865194463191526,17,13.293540490961885
672B EDGEFIELD PLAINS,Oasis Primary School,0.2605974497672955,20,DAMAI LRT STATION,0.4438876912166111,18,0.1153970031690218,13,14.018947185915305
2B UPP BOON KENG RD,Bendemeer Primary School,1.1392612961071156,8,KALLANG MRT STATION,0.2363698670908105,13,0.1033484108904693,28,3.3289756681170686
479 SEGAR RD,Beacon Primary School,0.6388441528979527,7,SEGAR LRT STATION,0.4021855184992856,10,0.3822730976686531,8,12.846348007346155
196 PASIR RIS ST 12,White Sands Primary School,0.0806452142740838,17,TAMPINES EAST MRT STATION,1.271731374293158,2,0.3678279643719023,12,14.783524732292653
204 MARSILING DR,Marsiling Primary School,1.1482146598180218,6,MARSILING MRT STATION,1.2939071007727343,4,1.281549304626851,5,17.878171695464157
688A WOODLANDS DR 75,Greenwood Primary School,0.4233509529960668,17,ADMIRALTY MRT STATION,0.7330343467515218,2,0.0836044149476285,18,16.425712935785533
175 LOR 2 TOA PAYOH,Kheng Cheng School,0.4304445598823366,15,TOA PAYOH MRT STATION,0.0981994497499369,8,0.0563228981615519,20,3.774455474844708
142 SERANGOON NTH AVE 1,Rosyth School,0.6270295565167717,10,KOVAN MRT STATION,1.4997831137793178,3,0.2747351415832236,17,8.162515176357102
689F WOODLANDS DR 75,Greenwood Primary School,0.606776024905233,15,ADMIRALTY MRT STATION,0.9261807411728216,2,0.2643728202908795,19,16.462114177371905
593A MONTREAL LINK,Wellington Primary School,0.6249778389924688,8,SEMBAWANG MRT STATION,0.9169101085527942,2,0.9648613915342816,9,16.94455279116906
248 JURONG EAST ST 24,Yuhua Primary School,0.1261674669771239,9,CHINESE GARDEN MRT STATION,0.8321521529556508,4,0.6188695202123419,19,12.633240387649627
238 LOR 1 TOA PAYOH,First Toa Payoh Primary School,0.4403562846086774,15,BRADDELL MRT STATION,0.5327968312905759,7,0.3108502577455818,15,4.576586224286778
917 HOUGANG AVE 9,Hougang Primary School,0.3985103605218262,15,HOUGANG MRT STATION,1.0693192525897404,7,0.294126337731958,19,9.386914618493332
408 WOODLANDS ST 41,Marsiling Primary School,0.5693146640437828,4,MARSILING MRT STATION,0.4479148570724991,4,0.3198729826827152,6,16.463154533740045
8A BOON TIONG RD,Zhangde Primary School,0.5302260958919532,9,TIONG BAHRU MRT STATION,0.3473732389581905,10,0.2110828147003958,25,2.2010090938312756
440D BT BATOK WEST AVE 8,Princess Elizabeth Primary School,0.7751839652602124,8,CHINESE GARDEN MRT STATION,1.496421108752097,3,0.962195375297804,13,13.537131006893025
46 SENG POH RD,Zhangde Primary School,0.6211984283909813,9,TIONG BAHRU MRT STATION,0.5571402724873573,11,0.2637865147631713,24,2.281921064077898
84 C'WEALTH CL,New Town Primary School,0.4473694254196782,4,COMMONWEALTH MRT STATION,0.1839913858655701,8,0.2385447227638377,16,5.122128988340551
206C COMPASSVALE LANE,Seng Kang Primary School,0.3857203533439509,24,RANGGUNG LRT STATION,0.2887804290292441,16,0.510675343519886,16,11.289912509018158
11 HAIG RD,Haig Girls' School,0.7671349854767854,13,PAYA LEBAR MRT STATION,0.5395098552244693,11,0.2127399582252994,26,5.967396853739025
49 JLN TIGA,Kong Hwa School,0.400964332354127,7,DAKOTA MRT STATION,0.3629420060940601,8,0.1379375426067262,23,4.590939732212119
204 PETIR RD,Bukit Panjang Primary School,0.6069404117939619,8,PENDING LRT STATION,0.5112333355618214,13,0.5533266441314867,9,11.323749473557204
201 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.5515682692489253,10,ANG MO KIO MRT STATION,0.5679594357176132,2,0.19582112179126,12,7.689974574166682
439 JURONG WEST AVE 1,Shuqun Primary School,0.4662226182157571,10,LAKESIDE MRT STATION,0.8390955851236509,2,0.2149409897757554,7,14.757116740989902
67 BEDOK STH AVE 3,Temasek Primary School,0.2191905229085867,7,TANAH MERAH MRT STATION,0.9417451630176964,2,0.64673941199306,12,11.2075255644644
214 LOR 8 TOA PAYOH,First Toa Payoh Primary School,0.2110609525805779,16,BRADDELL MRT STATION,0.8565301190591611,8,0.1317310341770268,14,4.809762086226128
513B YISHUN ST 51,Naval Base Primary School,0.5440715482647526,9,KHATIB MRT STATION,1.201368167026227,2,0.5200224929565069,12,12.873794208997433
